STATIONS_ID,BEZUGSDATUM_SYNOP,MESSZEITPUNKT,QN_1,AE_GB_POS,AE_GL_POS,AE_GPM,AE_P,AE_TT,AE_RF,AE_TD,AE_FF,AE_DD,eor
4928,2021060112,2036,-999,48.77,9.16,10996,231.1,-56.5,25,-67.4,17,334,eor
4928,2021060112,2038,-999,48.77,9.17,11004,230.9,-56.6,25,-67.5,17,334,eor
4928,2021060112,2040,-999,48.77,9.17,11012,230.6,-56.7,25,-67.5,17,334,eor
4928,2021060112,2042,-999,48.77,9.17,11020,230.3,-56.7,25,-67.6,17,335,eor
4928,2021060112,2044,-999,48.77,9.17,11028,230,-56.8,25,-67.6,17,335,eor
4928,2021060112,2046,-999,48.77,9.17,11035,229.7,-56.8,25,-67.6,17,335,eor
4928,2021060112,2048,-999,48.77,9.17,11043,229.4,-56.8,25,-67.6,16.9,335,eor
4928,2021060112,2050,-999,48.77,9.17,11051,229.2,-56.9,25,-67.7,16.9,335,eor
4928,2021060112,2052,-999,48.77,9.17,11058,228.9,-56.9,25,-67.7,16.8,335,eor
4928,2021060112,2054,-999,48.77,9.17,11067,228.6,-57,25,-67.7,16.8,335,eor
4928,2021060112,2056,-999,48.77,9.17,11075,228.3,-57,26,-67.7,16.7,335,eor
4928,2021060112,2058,-999,48.77,9.17,11083,228,-57.1,26,-67.7,16.7,335,eor
4928,2021060112,2060,-999,48.77,9.17,11090,227.7,-57.1,26,-67.7,16.6,335,eor
4928,2021060112,2062,-999,48.77,9.17,11098,227.5,-57.2,26,-67.8,16.6,335,eor
4928,2021060112,2064,-999,48.77,9.17,11105,227.2,-57.2,26,-67.8,16.6,335,eor
4928,2021060112,2066,-999,48.77,9.17,11113,226.9,-57.2,25,-67.9,16.6,335,eor
4928,2021060112,2068,-999,48.77,9.17,11121,226.6,-57.2,25,-68,16.7,335,eor
4928,2021060112,2070,-999,48.77,9.17,11128,226.4,-57.1,24,-68.1,16.7,335,eor
4928,2021060112,2072,-999,48.77,9.17,11136,226.1,-57,24,-68.2,16.7,335,eor
4928,2021060112,2074,-999,48.77,9.17,11143,225.8,-56.9,23,-68.4,16.8,335,eor
4928,2021060112,2076,-999,48.77,9.17,11151,225.6,-56.8,22,-68.5,16.8,335,eor
4928,2021060112,2078,-999,48.77,9.17,11159,225.3,-56.7,22,-68.6,16.9,335,eor
4928,2021060112,2080,-999,48.77,9.17,11166,225,-56.7,21,-68.7,16.9,335,eor
4928,2021060112,2082,-999,48.77,9.17,11174,224.8,-56.7,21,-68.8,16.9,335,eor
4928,2021060112,2084,-999,48.77,9.17,11181,224.5,-56.7,21,-68.8,16.9,336,eor
4928,2021060112,2086,-999,48.77,9.17,11189,224.2,-56.7,21,-68.8,16.9,336,eor
4928,2021060112,2088,-999,48.77,9.17,11196,224,-56.7,21,-68.8,16.9,336,eor
4928,2021060112,2090,-999,48.77,9.17,11203,223.7,-56.7,21,-68.9,16.9,336,eor
4928,2021060112,2092,-999,48.77,9.17,11211,223.4,-56.8,21,-68.9,16.8,336,eor
4928,2021060112,2094,-999,48.77,9.17,11220,223.2,-56.8,21,-69,16.7,336,eor
4928,2021060112,2096,-999,48.77,9.17,11226,222.9,-56.9,21,-69.1,16.6,336,eor
4928,2021060112,2098,-999,48.77,9.17,11234,222.6,-57,21,-69.1,16.5,337,eor
4928,2021060112,2100,-999,48.77,9.17,11242,222.3,-57,21,-69.2,16.4,337,eor
4928,2021060112,2102,-999,48.77,9.17,11250,222.1,-57.1,21,-69.3,16.3,337,eor
4928,2021060112,2104,-999,48.76,9.17,11258,221.8,-57.1,21,-69.3,16.1,337,eor
4928,2021060112,2106,-999,48.76,9.17,11266,221.5,-57.1,21,-69.3,16,338,eor
4928,2021060112,2108,-999,48.76,9.17,11273,221.2,-57.1,21,-69.3,15.9,338,eor
4928,2021060112,2110,-999,48.76,9.17,11280,221,-57.2,20,-69.5,15.7,338,eor
4928,2021060112,2112,-999,48.76,9.17,11289,220.7,-57.2,20,-69.7,15.6,339,eor
4928,2021060112,2114,-999,48.76,9.17,11296,220.4,-57.1,19,-69.8,15.4,339,eor
4928,2021060112,2116,-999,48.76,9.17,11304,220.2,-57.1,19,-70,15.3,339,eor
4928,2021060112,2118,-999,48.76,9.17,11311,219.9,-57.1,18,-70.2,15.1,340,eor
4928,2021060112,2120,-999,48.76,9.17,11319,219.6,-57.1,18,-70.4,15,340,eor
4928,2021060112,2122,-999,48.76,9.17,11328,219.4,-57.1,17,-70.7,14.8,340,eor
4928,2021060112,2124,-999,48.76,9.17,11336,219.1,-57.1,16,-71,14.7,340,eor
4928,2021060112,2126,-999,48.76,9.17,11344,218.8,-57,16,-71.1,14.5,340,eor
4928,2021060112,2128,-999,48.76,9.17,11351,218.5,-56.9,16,-71.2,14.4,340,eor
4928,2021060112,2130,-999,48.76,9.17,11360,218.2,-56.9,15,-71.3,14.3,340,eor
4928,2021060112,2132,-999,48.76,9.17,11367,218,-56.9,15,-71.4,14.2,340,eor
4928,2021060112,2134,-999,48.76,9.17,11376,217.7,-56.8,15,-71.5,14.1,339,eor
4928,2021060112,2136,-999,48.76,9.17,11383,217.4,-56.8,14,-71.7,14.1,339,eor
4928,2021060112,2138,-999,48.76,9.17,11391,217.2,-56.7,14,-71.8,14,339,eor
4928,2021060112,2140,-999,48.76,9.17,11400,216.9,-56.7,14,-71.9,13.9,338,eor
4928,2021060112,2142,-999,48.76,9.17,11407,216.6,-56.6,13,-72.1,13.8,337,eor
4928,2021060112,2144,-999,48.76,9.17,11416,216.3,-56.6,13,-72.3,13.7,337,eor
4928,2021060112,2146,-999,48.76,9.17,11423,216.1,-56.5,12,-72.6,13.6,336,eor
4928,2021060112,2148,-999,48.76,9.17,11432,215.8,-56.5,12,-72.8,13.5,335,eor
4928,2021060112,2150,-999,48.76,9.17,11440,215.5,-56.5,11,-73,13.4,334,eor
4928,2021060112,2152,-999,48.76,9.17,11448,215.2,-56.4,11,-73.2,13.3,333,eor
4928,2021060112,2154,-999,48.76,9.17,11456,215,-56.4,11,-73.5,13.3,332,eor
4928,2021060112,2156,-999,48.76,9.18,11465,214.7,-56.4,10,-73.7,13.2,331,eor
4928,2021060112,2158,-999,48.76,9.18,11473,214.4,-56.4,10,-73.9,13.2,330,eor
4928,2021060112,2160,-999,48.76,9.18,11481,214.1,-56.4,10,-74.1,13.2,329,eor
4928,2021060112,2162,-999,48.76,9.18,11489,213.8,-56.3,9,-74.3,13.2,328,eor
4928,2021060112,2164,-999,48.76,9.18,11497,213.6,-56.2,9,-74.6,13.3,327,eor
4928,2021060112,2166,-999,48.76,9.18,11504,213.3,-56,8,-74.9,13.4,326,eor
4928,2021060112,2168,-999,48.76,9.18,11513,213,-55.8,8,-75.1,13.5,326,eor
4928,2021060112,2170,-999,48.76,9.18,11522,212.8,-55.6,7,-75.4,13.7,325,eor
4928,2021060112,2172,-999,48.76,9.18,11530,212.5,-55.6,7,-75.8,13.8,324,eor
4928,2021060112,2174,-999,48.76,9.18,11538,212.2,-55.5,6,-76,14,323,eor
4928,2021060112,2176,-999,48.76,9.18,11548,211.9,-55.4,6,-76.1,14.2,323,eor
4928,2021060112,2178,-999,48.76,9.18,11559,211.5,-55.4,6,-76.1,14.4,322,eor
4928,2021060112,2180,-999,48.76,9.18,11568,211.3,-55.4,6,-75.9,14.6,322,eor
4928,2021060112,2182,-999,48.76,9.18,11575,211,-55.5,7,-75.8,14.8,321,eor
4928,2021060112,2184,-999,48.76,9.18,11583,210.7,-55.5,7,-75.7,14.9,321,eor
4928,2021060112,2186,-999,48.76,9.18,11590,210.5,-55.5,7,-75.6,15,320,eor
4928,2021060112,2188,-999,48.76,9.18,11598,210.2,-55.5,7,-75.5,15.1,320,eor
4928,2021060112,2190,-999,48.76,9.18,11607,209.9,-55.4,7,-75.5,15.2,320,eor
4928,2021060112,2192,-999,48.75,9.18,11616,209.6,-55.2,7,-75.3,15.2,320,eor
4928,2021060112,2194,-999,48.75,9.18,11624,209.4,-55.1,7,-75.3,15.2,319,eor
4928,2021060112,2196,-999,48.75,9.18,11632,209.1,-55,7,-75.3,15.2,319,eor
4928,2021060112,2198,-999,48.75,9.18,11640,208.8,-55.1,7,-75.3,15.2,319,eor
4928,2021060112,2200,-999,48.75,9.18,11649,208.5,-55.1,7,-75.3,15.2,320,eor
4928,2021060112,2202,-999,48.75,9.18,11658,208.3,-55.2,7,-75.3,15.2,320,eor
4928,2021060112,2204,-999,48.75,9.18,11666,208,-55.2,7,-75.3,15.2,320,eor
4928,2021060112,2206,-999,48.75,9.18,11674,207.7,-55.3,7,-75.3,15.2,320,eor
4928,2021060112,2208,-999,48.75,9.18,11683,207.4,-55.3,7,-75.3,15.2,320,eor
4928,2021060112,2210,-999,48.75,9.18,11691,207.2,-55.4,7,-75.3,15.2,320,eor
4928,2021060112,2212,-999,48.75,9.18,11699,206.9,-55.5,7,-75.3,15.2,320,eor
4928,2021060112,2214,-999,48.75,9.18,11708,206.6,-55.5,7,-75.3,15.3,320,eor
4928,2021060112,2216,-999,48.75,9.18,11717,206.3,-55.6,7,-75.3,15.3,321,eor
4928,2021060112,2218,-999,48.75,9.18,11726,206,-55.7,7,-75.3,15.3,321,eor
4928,2021060112,2220,-999,48.75,9.18,11735,205.7,-55.7,7,-75.3,15.3,321,eor
4928,2021060112,2222,-999,48.75,9.18,11743,205.5,-55.7,7,-75.4,15.3,321,eor
4928,2021060112,2224,-999,48.75,9.18,11752,205.2,-55.6,7,-75.3,15.3,321,eor
4928,2021060112,2226,-999,48.75,9.18,11761,204.9,-55.4,7,-75.3,15.3,322,eor
4928,2021060112,2228,-999,48.75,9.18,11770,204.6,-55.3,7,-75.3,15.2,322,eor
4928,2021060112,2230,-999,48.75,9.18,11780,204.3,-55.4,7,-75.4,15.2,322,eor
4928,2021060112,2232,-999,48.75,9.18,11788,204,-55.4,7,-75.6,15.1,322,eor
4928,2021060112,2234,-999,48.75,9.18,11797,203.7,-55.5,7,-75.6,15,322,eor
4928,2021060112,2236,-999,48.75,9.19,11806,203.5,-55.6,7,-75.7,14.8,322,eor
4928,2021060112,2238,-999,48.75,9.19,11815,203.2,-55.6,7,-75.8,14.7,322,eor
4928,2021060112,2240,-999,48.75,9.19,11825,202.9,-55.7,7,-75.9,14.6,322,eor
4928,2021060112,2242,-999,48.75,9.19,11833,202.6,-55.8,7,-76,14.4,322,eor
4928,2021060112,2244,-999,48.75,9.19,11843,202.3,-55.8,7,-76.2,14.3,322,eor
4928,2021060112,2246,-999,48.75,9.19,11852,202,-55.8,6,-76.4,14.2,322,eor
4928,2021060112,2248,-999,48.75,9.19,11861,201.7,-55.8,6,-76.5,14,322,eor
4928,2021060112,2250,-999,48.75,9.19,11871,201.4,-55.8,6,-76.7,13.9,322,eor
4928,2021060112,2252,-999,48.75,9.19,11880,201.1,-55.8,6,-77,13.8,322,eor
4928,2021060112,2254,-999,48.75,9.19,11889,200.8,-55.8,6,-77.3,13.7,322,eor
4928,2021060112,2256,-999,48.75,9.19,11898,200.6,-55.8,5,-77.6,13.6,322,eor
4928,2021060112,2258,-999,48.75,9.19,11906,200.3,-55.7,5,-77.9,13.5,322,eor
4928,2021060112,2260,-999,48.75,9.19,11915,200,-55.6,5,-78.2,13.5,322,eor
4928,2021060112,2262,-999,48.75,9.19,11923,199.76,-55.5,4,-78.5,13.4,322,eor
4928,2021060112,2264,-999,48.75,9.19,11932,199.47,-55.4,4,-78.8,13.4,322,eor
4928,2021060112,2266,-999,48.75,9.19,11940,199.23,-55.2,4,-79.1,13.4,322,eor
4928,2021060112,2268,-999,48.75,9.19,11948,198.98,-55.1,4,-79.3,13.4,321,eor
4928,2021060112,2270,-999,48.75,9.19,11957,198.69,-54.9,4,-79.5,13.4,321,eor
4928,2021060112,2272,-999,48.75,9.19,11965,198.45,-54.8,3,-79.7,13.4,321,eor
4928,2021060112,2274,-999,48.75,9.19,11974,198.16,-54.9,3,-79.8,13.4,321,eor
4928,2021060112,2276,-999,48.75,9.19,11984,197.87,-54.9,3,-79.9,13.3,320,eor
4928,2021060112,2278,-999,48.75,9.19,11993,197.58,-55,3,-79.9,13.3,320,eor
4928,2021060112,2280,-999,48.75,9.19,12001,197.34,-55,3,-79.9,13.3,320,eor
4928,2021060112,2282,-999,48.75,9.19,12010,197.05,-55,3,-79.8,13.2,319,eor
4928,2021060112,2284,-999,48.75,9.19,12019,196.81,-55,3,-79.7,13.1,319,eor
4928,2021060112,2286,-999,48.75,9.19,12027,196.52,-54.9,3,-79.6,13.1,318,eor
4928,2021060112,2288,-999,48.75,9.19,12036,196.23,-54.8,3,-79.5,13,318,eor
4928,2021060112,2290,-999,48.75,9.19,12045,195.99,-54.7,3,-79.5,12.9,317,eor
4928,2021060112,2292,-999,48.74,9.19,12054,195.71,-54.6,3,-79.6,12.8,317,eor
4928,2021060112,2294,-999,48.74,9.19,12062,195.47,-54.5,3,-79.7,12.8,317,eor
4928,2021060112,2296,-999,48.74,9.19,12070,195.18,-54.4,3,-79.9,12.8,316,eor
4928,2021060112,2298,-999,48.74,9.19,12079,194.94,-54.3,3,-80.1,12.7,316,eor
4928,2021060112,2300,-999,48.74,9.19,12089,194.66,-54.2,3,-80.2,12.7,315,eor
4928,2021060112,2302,-999,48.74,9.19,12097,194.37,-54.1,3,-80.4,12.7,315,eor
4928,2021060112,2304,-999,48.74,9.19,12107,194.09,-54.1,3,-80.4,12.7,315,eor
4928,2021060112,2306,-999,48.74,9.19,12116,193.85,-54.1,3,-80.4,12.8,315,eor
4928,2021060112,2308,-999,48.74,9.19,12123,193.57,-54.1,3,-80.3,12.8,314,eor
4928,2021060112,2310,-999,48.74,9.19,12132,193.33,-54.1,3,-80.1,12.9,314,eor
4928,2021060112,2312,-999,48.74,9.19,12141,193.05,-54.2,3,-80,12.9,314,eor
4928,2021060112,2314,-999,48.74,9.19,12149,192.81,-54.3,3,-79.8,13,314,eor
4928,2021060112,2316,-999,48.74,9.19,12158,192.53,-54.4,3,-79.8,13.1,313,eor
4928,2021060112,2318,-999,48.74,9.19,12167,192.3,-54.4,3,-79.8,13.2,313,eor
4928,2021060112,2320,-999,48.74,9.19,12176,192.01,-54.5,3,-79.8,13.2,313,eor
4928,2021060112,2322,-999,48.74,9.2,12186,191.73,-54.4,3,-79.8,13.3,313,eor
4928,2021060112,2324,-999,48.74,9.2,12195,191.45,-54.3,3,-79.9,13.5,313,eor
4928,2021060112,2326,-999,48.74,9.2,12205,191.17,-54.3,3,-79.9,13.6,313,eor
4928,2021060112,2328,-999,48.74,9.2,12212,190.94,-54.3,3,-80,13.7,313,eor
4928,2021060112,2330,-999,48.74,9.2,12221,190.66,-54.3,3,-80.1,13.8,313,eor
4928,2021060112,2332,-999,48.74,9.2,12230,190.43,-54.3,3,-80,13.9,313,eor
4928,2021060112,2334,-999,48.74,9.2,12238,190.15,-54.3,3,-79.9,14,313,eor
4928,2021060112,2336,-999,48.74,9.2,12247,189.92,-54.4,3,-79.8,14,312,eor
4928,2021060112,2338,-999,48.74,9.2,12256,189.64,-54.4,3,-79.7,14.1,312,eor
4928,2021060112,2340,-999,48.74,9.2,12264,189.41,-54.5,3,-79.6,14.1,312,eor
4928,2021060112,2342,-999,48.74,9.2,12272,189.18,-54.6,3,-79.6,14.1,312,eor
4928,2021060112,2344,-999,48.74,9.2,12281,188.9,-54.6,3,-79.5,14.1,312,eor
4928,2021060112,2346,-999,48.74,9.2,12289,188.67,-54.7,3,-79.5,14.1,312,eor
4928,2021060112,2348,-999,48.74,9.2,12297,188.39,-54.7,4,-79.4,14.1,312,eor
4928,2021060112,2350,-999,48.74,9.2,12306,188.16,-54.8,4,-79.4,14,311,eor
4928,2021060112,2352,-999,48.74,9.2,12315,187.89,-54.8,4,-79.5,14,311,eor
4928,2021060112,2354,-999,48.74,9.2,12322,187.66,-54.8,3,-79.5,14,311,eor
4928,2021060112,2356,-999,48.74,9.2,12331,187.43,-54.8,3,-79.6,14,311,eor
4928,2021060112,2358,-999,48.74,9.2,12338,187.2,-54.7,3,-79.7,14,311,eor
4928,2021060112,2360,-999,48.74,9.2,12346,186.97,-54.7,3,-79.8,14,310,eor
4928,2021060112,2362,-999,48.74,9.2,12354,186.74,-54.7,3,-79.9,14.1,311,eor
4928,2021060112,2364,-999,48.74,9.2,12363,186.47,-54.7,3,-80,14.1,311,eor
4928,2021060112,2366,-999,48.74,9.2,12371,186.24,-54.7,3,-80.1,14.2,311,eor
4928,2021060112,2368,-999,48.74,9.2,12380,186.02,-54.7,3,-80.1,14.3,311,eor
4928,2021060112,2370,-999,48.74,9.2,12388,185.74,-54.6,3,-80.2,14.4,312,eor
4928,2021060112,2372,-999,48.74,9.2,12396,185.52,-54.6,3,-80.3,14.5,312,eor
4928,2021060112,2374,-999,48.74,9.2,12404,185.29,-54.5,3,-80.4,14.6,313,eor
4928,2021060112,2376,-999,48.74,9.2,12412,185.06,-54.4,3,-80.4,14.7,313,eor
4928,2021060112,2378,-999,48.74,9.2,12420,184.79,-54.2,3,-80.5,14.7,314,eor
4928,2021060112,2380,-999,48.74,9.2,12429,184.57,-54.1,3,-80.6,14.8,315,eor
4928,2021060112,2382,-999,48.74,9.2,12438,184.34,-54.1,3,-80.7,14.8,316,eor
4928,2021060112,2384,-999,48.74,9.2,12446,184.07,-54,3,-80.8,14.8,316,eor
4928,2021060112,2386,-999,48.74,9.2,12454,183.85,-53.9,3,-80.8,14.8,317,eor
4928,2021060112,2388,-999,48.74,9.2,12463,183.58,-53.9,3,-80.9,14.7,318,eor
4928,2021060112,2390,-999,48.74,9.2,12472,183.36,-53.9,2,-81,14.7,319,eor
4928,2021060112,2392,-999,48.74,9.21,12481,183.09,-53.9,2,-81.1,14.6,320,eor
4928,2021060112,2394,-999,48.74,9.21,12490,182.82,-53.9,2,-81.2,14.6,321,eor
4928,2021060112,2396,-999,48.74,9.21,12499,182.6,-54,2,-81.4,14.5,322,eor
4928,2021060112,2398,-999,48.74,9.21,12507,182.33,-54,2,-81.5,14.4,322,eor
4928,2021060112,2400,-999,48.74,9.21,12516,182.11,-54.1,2,-81.5,14.4,323,eor
4928,2021060112,2402,-999,48.74,9.21,12524,181.88,-54.1,2,-81.5,14.3,324,eor
4928,2021060112,2404,-999,48.74,9.21,12531,181.66,-54.1,2,-81.6,14.2,324,eor
4928,2021060112,2406,-999,48.73,9.21,12539,181.4,-54.2,2,-81.6,14.2,324,eor
4928,2021060112,2408,-999,48.73,9.21,12548,181.18,-54.2,2,-81.7,14.1,324,eor
4928,2021060112,2410,-999,48.73,9.21,12557,180.95,-54.3,2,-81.8,14.1,324,eor
4928,2021060112,2412,-999,48.73,9.21,12565,180.69,-54.3,2,-81.8,14,324,eor
4928,2021060112,2414,-999,48.73,9.21,12573,180.47,-54.3,2,-82,14,324,eor
4928,2021060112,2416,-999,48.73,9.21,12582,180.25,-54.3,2,-82.1,13.9,324,eor
4928,2021060112,2418,-999,48.73,9.21,12590,180.03,-54.3,2,-82.2,13.9,324,eor
4928,2021060112,2420,-999,48.73,9.21,12597,179.81,-54.3,2,-82.2,13.8,324,eor
4928,2021060112,2422,-999,48.73,9.21,12605,179.59,-54.2,2,-82.2,13.7,323,eor
4928,2021060112,2424,-999,48.73,9.21,12613,179.37,-54.1,2,-82.2,13.7,324,eor
4928,2021060112,2426,-999,48.73,9.21,12621,179.11,-54.1,2,-82.2,13.6,324,eor
4928,2021060112,2428,-999,48.73,9.21,12629,178.89,-54.2,2,-82.3,13.5,324,eor
4928,2021060112,2430,-999,48.73,9.21,12639,178.63,-54.2,2,-82.3,13.4,325,eor
4928,2021060112,2432,-999,48.73,9.21,12649,178.37,-54.2,2,-82.3,13.3,325,eor
4928,2021060112,2434,-999,48.73,9.21,12656,178.15,-54.2,2,-82.3,13.2,326,eor
4928,2021060112,2436,-999,48.73,9.21,12666,177.89,-54.2,2,-82.3,13.1,327,eor
4928,2021060112,2438,-999,48.73,9.21,12676,177.63,-54.3,2,-82.3,13,328,eor
4928,2021060112,2440,-999,48.73,9.21,12684,177.37,-54.3,2,-82.4,12.8,329,eor
4928,2021060112,2442,-999,48.73,9.21,12693,177.15,-54.3,2,-82.4,12.6,330,eor
4928,2021060112,2444,-999,48.73,9.21,12702,176.89,-54.3,2,-82.5,12.5,331,eor
4928,2021060112,2446,-999,48.73,9.21,12710,176.68,-54.3,2,-82.6,12.3,332,eor
4928,2021060112,2448,-999,48.73,9.21,12718,176.42,-54.3,2,-82.7,12.1,333,eor
4928,2021060112,2450,-999,48.73,9.21,12727,176.2,-54.3,2,-82.7,12,334,eor
4928,2021060112,2452,-999,48.73,9.21,12735,175.99,-54.4,2,-82.8,11.8,335,eor
4928,2021060112,2454,-999,48.73,9.21,12741,175.77,-54.5,2,-82.9,11.6,335,eor
4928,2021060112,2456,-999,48.73,9.21,12750,175.56,-54.5,2,-83,11.5,336,eor
4928,2021060112,2458,-999,48.73,9.21,12758,175.34,-54.6,2,-83,11.4,336,eor
4928,2021060112,2460,-999,48.73,9.21,12767,175.09,-54.6,2,-83,11.3,336,eor
4928,2021060112,2462,-999,48.73,9.21,12775,174.87,-54.6,2,-83.1,11.2,337,eor
4928,2021060112,2464,-999,48.73,9.21,12783,174.66,-54.5,2,-83.1,11.2,337,eor
4928,2021060112,2466,-999,48.73,9.21,12791,174.4,-54.4,2,-83.1,11.1,337,eor
4928,2021060112,2468,-999,48.73,9.21,12800,174.19,-54.4,2,-83.1,11.1,337,eor
4928,2021060112,2470,-999,48.73,9.21,12808,173.98,-54.3,2,-83.1,11,336,eor
4928,2021060112,2472,-999,48.73,9.21,12815,173.77,-54.2,2,-83.1,11,336,eor
4928,2021060112,2474,-999,48.73,9.21,12823,173.56,-54.3,2,-83.2,10.9,335,eor
4928,2021060112,2476,-999,48.73,9.21,12831,173.39,-54.3,2,-83.3,10.8,335,eor
4928,2021060112,2478,-999,48.73,9.21,12837,173.17,-54.3,2,-83.3,10.7,334,eor
4928,2021060112,2480,-999,48.73,9.21,12845,172.96,-54.3,2,-83.4,10.6,333,eor
4928,2021060112,2482,-999,48.73,9.21,12854,172.71,-54.3,2,-83.4,10.5,332,eor
4928,2021060112,2484,-999,48.73,9.21,12862,172.5,-54.3,2,-83.4,10.3,330,eor
4928,2021060112,2486,-999,48.73,9.21,12871,172.29,-54.2,2,-83.3,10.2,329,eor
4928,2021060112,2488,-999,48.73,9.21,12880,172.04,-54.2,2,-83.3,10.1,327,eor
4928,2021060112,2490,-999,48.73,9.21,12888,171.83,-54.3,2,-83.3,9.9,325,eor
4928,2021060112,2492,-999,48.73,9.21,12897,171.58,-54.3,2,-83.4,9.8,324,eor
4928,2021060112,2494,-999,48.73,9.21,12905,171.37,-54.4,2,-83.4,9.8,322,eor
4928,2021060112,2496,-999,48.73,9.21,12914,171.12,-54.4,2,-83.4,9.7,320,eor
4928,2021060112,2498,-999,48.73,9.21,12922,170.91,-54.4,2,-83.4,9.7,318,eor
4928,2021060112,2500,-999,48.73,9.21,12929,170.7,-54.4,2,-83.4,9.8,316,eor
4928,2021060112,2502,-999,48.73,9.21,12937,170.49,-54.4,2,-83.4,9.8,315,eor
4928,2021060112,2504,-999,48.73,9.21,12946,170.28,-54.4,2,-83.5,9.9,314,eor
4928,2021060112,2506,-999,48.73,9.22,12954,170.07,-54.4,2,-83.5,10.1,313,eor
4928,2021060112,2508,-999,48.73,9.22,12961,169.87,-54.4,2,-83.6,10.2,312,eor
4928,2021060112,2510,-999,48.73,9.22,12969,169.66,-54.4,2,-83.6,10.4,312,eor
4928,2021060112,2512,-999,48.73,9.22,12977,169.45,-54.4,2,-83.6,10.6,312,eor
4928,2021060112,2514,-999,48.73,9.22,12985,169.2,-54.4,2,-83.6,10.8,312,eor
4928,2021060112,2516,-999,48.73,9.22,12994,169,-54.2,2,-83.5,11,312,eor
4928,2021060112,2518,-999,48.73,9.22,13003,168.75,-54.2,2,-83.5,11.2,312,eor
4928,2021060112,2520,-999,48.73,9.22,13012,168.54,-54.1,2,-83.5,11.4,313,eor
4928,2021060112,2522,-999,48.73,9.22,13020,168.3,-54.1,2,-83.5,11.6,314,eor
4928,2021060112,2524,-999,48.72,9.22,13029,168.09,-54,2,-83.5,11.8,314,eor
4928,2021060112,2526,-999,48.72,9.22,13037,167.85,-54,2,-83.6,11.9,315,eor
4928,2021060112,2528,-999,48.72,9.22,13046,167.64,-53.9,2,-83.6,12.1,316,eor
4928,2021060112,2530,-999,48.72,9.22,13053,167.44,-53.9,2,-83.6,12.2,316,eor
4928,2021060112,2532,-999,48.72,9.22,13061,167.23,-53.8,2,-83.5,12.4,317,eor
4928,2021060112,2534,-999,48.72,9.22,13070,167.03,-53.8,2,-83.5,12.5,317,eor
4928,2021060112,2536,-999,48.72,9.22,13078,166.78,-53.7,2,-83.5,12.7,318,eor
4928,2021060112,2538,-999,48.72,9.22,13086,166.58,-53.7,2,-83.4,12.8,318,eor
4928,2021060112,2540,-999,48.72,9.22,13094,166.38,-53.7,2,-83.4,13,318,eor
4928,2021060112,2542,-999,48.72,9.22,13102,166.17,-53.7,2,-83.4,13.1,318,eor
4928,2021060112,2544,-999,48.72,9.22,13110,165.97,-53.7,2,-83.3,13.2,318,eor
4928,2021060112,2546,-999,48.72,9.22,13118,165.77,-53.8,2,-83.3,13.4,318,eor
4928,2021060112,2548,-999,48.72,9.22,13126,165.53,-53.8,2,-83.3,13.5,318,eor
4928,2021060112,2550,-999,48.72,9.22,13135,165.32,-53.9,2,-83.2,13.6,318,eor
4928,2021060112,2552,-999,48.72,9.22,13144,165.12,-53.9,2,-83.3,13.7,318,eor
4928,2021060112,2554,-999,48.72,9.22,13151,164.92,-54,2,-83.3,13.8,319,eor
4928,2021060112,2556,-999,48.72,9.22,13159,164.72,-54.1,2,-83.3,13.9,319,eor
4928,2021060112,2558,-999,48.72,9.22,13168,164.48,-54.1,2,-83.3,13.9,319,eor
4928,2021060112,2560,-999,48.72,9.22,13175,164.28,-54.2,2,-83.3,13.9,320,eor
4928,2021060112,2562,-999,48.72,9.22,13184,164.08,-54.2,2,-83.4,13.9,320,eor
4928,2021060112,2564,-999,48.72,9.22,13191,163.88,-54.3,2,-83.4,13.8,321,eor
4928,2021060112,2566,-999,48.72,9.22,13200,163.64,-54.3,2,-83.4,13.7,321,eor
4928,2021060112,2568,-999,48.72,9.22,13209,163.44,-54.4,2,-83.4,13.6,322,eor
4928,2021060112,2570,-999,48.72,9.22,13218,163.2,-54.4,2,-83.5,13.5,323,eor
4928,2021060112,2572,-999,48.72,9.22,13226,163,-54.4,2,-83.4,13.4,323,eor
4928,2021060112,2574,-999,48.72,9.22,13235,162.8,-54.3,2,-83.4,13.2,324,eor
4928,2021060112,2576,-999,48.72,9.22,13242,162.56,-54.3,2,-83.4,13.1,324,eor
4928,2021060112,2578,-999,48.72,9.22,13251,162.36,-54.3,2,-83.4,12.9,324,eor
4928,2021060112,2580,-999,48.72,9.22,13258,162.17,-54.3,2,-83.4,12.8,325,eor
4928,2021060112,2582,-999,48.72,9.22,13267,161.97,-54.3,2,-83.5,12.6,325,eor
4928,2021060112,2584,-999,48.72,9.22,13275,161.77,-54.3,2,-83.5,12.5,326,eor
4928,2021060112,2586,-999,48.72,9.22,13282,161.57,-54.4,2,-83.6,12.4,326,eor
4928,2021060112,2588,-999,48.72,9.22,13290,161.38,-54.4,2,-83.7,12.4,327,eor
4928,2021060112,2590,-999,48.72,9.22,13299,161.14,-54.5,2,-83.7,12.4,327,eor
4928,2021060112,2592,-999,48.72,9.22,13307,160.94,-54.5,2,-83.8,12.4,328,eor
4928,2021060112,2594,-999,48.72,9.22,13315,160.75,-54.5,2,-83.8,12.4,328,eor
4928,2021060112,2596,-999,48.72,9.23,13325,160.51,-54.5,2,-83.9,12.4,329,eor
